scenario_model,scenario_depth,respondent_id,timestamp,weight_accuracy,weight_contiguity,weight_residual,weight_replicon,combo,rank,overall_score,is_eligible,is_near_tie,is_winner,scoring_version,source_data_hash,survey_data_hash,source_data_commit
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,chopper-barbell,3,98.4399476097315,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,chopper-dorado,4,98.34759599126184,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,seqkit-porechop_abi,5,98.3038032492576,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,unprocessed-barbell,6,98.03611159664199,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,unprocessed-dorado,7,97.599177800375,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,unprocessed-untrimmed,8,96.792925911803,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,seqkit-untrimmed,9,96.00303482625252,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,chopper-untrimmed,10,94.33267150764617,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,fastplong-all,11,81.62790329420845,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,chopper-porechop_abi,12,81.53785583805652,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,unprocessed-porechop_abi,13,81.49405395483618,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,filtlong-dorado,14,48.85525562950999,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,filtlong-barbell,15,48.802198609419555,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,filtlong-porechop_abi,16,48.561691066182185,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,19,2026-06-19T04:21:03.491271+00:00,30.0,10.0,10.0,50.0,filtlong-untrimmed,17,48.552966072426955,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,seqkit-barbell,1,98.34145193167181,True,True,True,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,seqkit-dorado,2,98.3091208772043,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,chopper-barbell,3,98.17989521946299,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,chopper-dorado,4,98.07211505944674,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,seqkit-porechop_abi,5,98.02106803697671,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,unprocessed-barbell,6,97.70876165482242,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,unprocessed-dorado,7,97.32720175459617,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,unprocessed-untrimmed,8,96.51469797745214,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,seqkit-untrimmed,9,95.72145426788963,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,chopper-untrimmed,10,93.89995839990773,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,fastplong-all,11,86.3436271012374,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,chopper-porechop_abi,12,86.23853218893355,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,unprocessed-porechop_abi,13,86.18746688403132,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,filtlong-dorado,14,63.66435741286616,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,filtlong-barbell,15,63.60247414191605,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,filtlong-porechop_abi,16,63.321459055441295,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,20,2026-06-19T11:30:26.936256+00:00,35.0,20.0,10.0,35.0,filtlong-untrimmed,17,63.31170137562313,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,seqkit-barbell,1,98.34145193167181,True,True,True,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,seqkit-dorado,2,98.3091208772043,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,chopper-barbell,3,98.17989521946299,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,chopper-dorado,4,98.07211505944674,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,seqkit-porechop_abi,5,98.02106803697671,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,unprocessed-barbell,6,97.70876165482242,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,unprocessed-dorado,7,96.94258636998079,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,unprocessed-untrimmed,8,95.74546720822138,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,seqkit-untrimmed,9,94.56760811404347,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,chopper-untrimmed,10,92.36149686144621,True,False,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,fastplong-all,11,88.01029376790406,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,chopper-porechop_abi,12,87.9051988556002,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,unprocessed-porechop_abi,13,87.854133550698,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,filtlong-dorado,14,68.66435741286615,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,filtlong-barbell,15,68.60247414191605,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,filtlong-porechop_abi,16,68.3214590554413,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,21,2026-06-26T07:42:14.138061+00:00,35.0,20.0,15.0,30.0,filtlong-untrimmed,17,68.31170137562313,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,seqkit-barbell,1,99.52589425655395,True,True,True,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,seqkit-dorado,2,99.51659340084363,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,chopper-barbell,3,99.47968565838903,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,chopper-dorado,4,99.44865287064793,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,seqkit-porechop_abi,5,99.43435795708405,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,unprocessed-barbell,6,99.34513111831342,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,unprocessed-dorado,7,99.07122064840387,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,unprocessed-untrimmed,8,98.6737093169718,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,seqkit-untrimmed,9,98.28282434213041,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,chopper-untrimmed,10,97.59141366126168,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,fastplong-all,11,91.09793258576346,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,chopper-porechop_abi,12,91.0676478488519,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,unprocessed-porechop_abi,13,91.05329808799141,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,filtlong-dorado,14,74.61768762321385,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,filtlong-barbell,15,74.60011473344045,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,filtlong-porechop_abi,16,74.51706947401618,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
hac,100x,22,2026-07-17T05:15:29.320201+00:00,10.0,60.0,5.0,25.0,filtlong-untrimmed,17,74.51702720379248,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,20x,1,2026-06-11T03:58:21.440403+00:00,40.0,35.0,5.0,20.0,chopper-porechop_abi,1,96.43865113093334,True,True,True,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,20x,1,2026-06-11T03:58:21.440403+00:00,40.0,35.0,5.0,20.0,chopper-dorado,2,96.07009970343579,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,20x,1,2026-06-11T03:58:21.440403+00:00,40.0,35.0,5.0,20.0,unprocessed-dorado,3,95.50059308342257,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
sup,20x,1,2026-06-11T03:58:21.440403+00:00,40.0,35.0,5.0,20.0,unprocessed-porechop_abi,4,95.23668045403579,True,True,False,1.0,ee7a50a277fef6153a1cc05f9cc2afd227e940efbd36a4c2b0abe9a57580901b,3e7cfddea1d70f28dbf0ec0a605e0a0e4201d8a77c82fc3d93e97e30380c297f,4d6b8cb1d482e5066f9ca575ebd3b67af4a32562
